SerieID, Heuristic, Serie, t,    d,    ans,  av_time, min,  med,  max,  ends  
4 , RangeList with RMQBucket, 229875, 9     , 0.1   , 11687 , 2.9   , 2.87  , 2.89  , 3.00  , 6146
4 , RangeList with RMQBucket, 229875, 13    , 0.1   , 15580 , 3.6   , 3.59  , 3.61  , 3.67  , 6973
4 , RangeList with RMQBucket, 229875, 17    , 0.1   , 18070 , 4.2   , 4.17  , 4.22  , 4.25  , 7115
4 , RangeList with RMQBucket, 229875, 21    , 0.2   , 19200 , 3.8   , 3.74  , 3.78  , 3.86  , 6907
4 , RangeList with RMQBucket, 229875, 25    , 0.2   , 19530 , 4.0   , 3.95  , 3.98  , 4.02  , 6482
4 , RangeList with RMQBucket, 229875, 29    , 0.2   , 19057 , 3.8   , 3.78  , 3.80  , 3.83  , 5870
4 , RangeList with RMQBucket, 229875, 33    , 0.2   , 18312 , 3.4   , 3.39  , 3.43  , 3.46  , 5301
4 , RangeList with RMQBucket, 229875, 37    , 0.2   , 16905 , 3.3   , 3.25  , 3.27  , 3.36  , 4606
4 , RangeList with RMQBucket, 229875, 41    , 0.3   , 15879 , 3.0   , 3.00  , 3.04  , 3.09  , 4116
4 , RangeList with RMQBucket, 229875, 45    , 0.3   , 14157 , 2.7   , 2.62  , 2.65  , 2.69  , 3553
4 , RangeList with RMQBucket, 229875, 49    , 0.3   , 12707 , 2.4   , 2.32  , 2.36  , 2.42  , 3071
4 , RangeList with RMQBucket, 229875, 53    , 0.3   , 11085 , 2.1   , 2.02  , 2.05  , 2.14  , 2614
4 , RangeList with RMQBucket, 229875, 57    , 0.4   , 9670  , 1.6   , 1.57  , 1.60  , 1.69  , 2217
4 , RangeList with RMQBucket, 229875, 61    , 0.4   , 7990  , 1.3   , 1.27  , 1.28  , 1.34  , 1802


1727.28
5, RangeList with RMQBucket, 229875, 5     , 0.1   , 742   , 0.1   , 0.12  , 0.12  , 0.22  , 355
5 , RangeList with RMQBucket, 229875, 9     , 0.1   , 1251  , 0.2   , 0.17  , 0.17  , 0.22  , 460
5 , RangeList with RMQBucket, 229875, 13    , 0.1   , 1726  , 0.3   , 0.24  , 0.24  , 0.29  , 540
5 , RangeList with RMQBucket, 229875, 17    , 0.1   , 1966  , 0.3   , 0.28  , 0.28  , 0.32  , 540
5 , RangeList with RMQBucket, 229875, 21    , 0.2   , 2055  , 0.3   , 0.28  , 0.28  , 0.31  , 494
5 , RangeList with RMQBucket, 229875, 25    , 0.2   , 2124  , 0.3   , 0.29  , 0.29  , 0.33  , 460
5 , RangeList with RMQBucket, 229875, 29    , 0.2   , 2052  , 0.3   , 0.28  , 0.28  , 0.31  , 408
5 , RangeList with RMQBucket, 229875, 33    , 0.2   , 1859  , 0.3   , 0.26  , 0.26  , 0.27  , 356
5 , RangeList with RMQBucket, 229875, 37    , 0.2   , 1547  , 0.2   , 0.21  , 0.21  , 0.22  , 275
5 , RangeList with RMQBucket, 229875, 41    , 0.3   , 1394  , 0.2   , 0.19  , 0.19  , 0.20  , 230
5 , RangeList with RMQBucket, 229875, 45    , 0.3   , 1038  , 0.1   , 0.14  , 0.14  , 0.16  , 167
5 , RangeList with RMQBucket, 229875, 49    , 0.3   , 797   , 0.1   , 0.11  , 0.11  , 0.12  , 127
5 , RangeList with RMQBucket, 229875, 53    , 0.3   , 600   , 0.1   , 0.08  , 0.08  , 0.09  , 88
5 , RangeList with RMQBucket, 229875, 57    , 0.4   , 479   , 0.1   , 0.06  , 0.06  , 0.07  , 75
5 , RangeList with RMQBucket, 229875, 61    , 0.4   , 393   , 0.0   , 0.05  , 0.05  , 0.06  , 64


4379.75
6, RangeList with RMQBucket, 229875, 5     , 0.1   , 15348 , 4.2   , 4.10  , 4.15  , 4.40  , 9982
6 , RangeList with RMQBucket, 229875, 9     , 0.1   , 25306 , 6.0   , 6.00  , 6.03  , 6.05  , 12853
6 , RangeList with RMQBucket, 229875, 13    , 0.1   , 32427 , 7.3   , 7.26  , 7.28  , 7.36  , 13829
6 , RangeList with RMQBucket, 229875, 17    , 0.1   , 35020 , 7.9   , 7.83  , 7.86  , 7.87  , 13162
6 , RangeList with RMQBucket, 229875, 21    , 0.2   , 36384 , 6.9   , 6.85  , 6.88  , 6.89  , 12302
6 , RangeList with RMQBucket, 229875, 25    , 0.2   , 37253 , 7.0   , 6.92  , 6.97  , 6.99  , 11486
6 , RangeList with RMQBucket, 229875, 29    , 0.2   , 37440 , 7.1   , 7.11  , 7.15  , 7.17  , 10714
6 , RangeList with RMQBucket, 229875, 33    , 0.2   , 35953 , 6.5   , 6.46  , 6.50  , 6.53  , 9547
6 , RangeList with RMQBucket, 229875, 37    , 0.2   , 33331 , 6.1   , 6.03  , 6.06  , 6.07  , 8288
6 , RangeList with RMQBucket, 229875, 41    , 0.3   , 32247 , 5.9   , 5.85  , 5.88  , 5.90  , 7551
6 , RangeList with RMQBucket, 229875, 45    , 0.3   , 29373 , 5.3   , 5.24  , 5.29  , 5.36  , 6582
6 , RangeList with RMQBucket, 229875, 49    , 0.3   , 27715 , 5.0   , 4.95  , 4.95  , 5.00  , 5969
6 , RangeList with RMQBucket, 229875, 53    , 0.3   , 25137 , 4.6   , 4.54  , 4.58  , 4.61  , 5163
6 , RangeList with RMQBucket, 229875, 57    , 0.4   , 23445 , 3.8   , 3.81  , 3.82  , 3.87  , 4623
6 , RangeList with RMQBucket, 229875, 61    , 0.4   , 20949 , 3.4   , 3.35  , 3.36  , 3.44  , 3972


3298.85
7, RangeList with RMQBucket, 229875, 5     , 0.1   , 6470  , 1.6   , 1.53  , 1.56  , 1.96  , 4029
7 , RangeList with RMQBucket, 229875, 9     , 0.1   , 11807 , 2.6   , 2.60  , 2.65  , 2.68  , 5912
7 , RangeList with RMQBucket, 229875, 13    , 0.1   , 15623 , 3.5   , 3.43  , 3.44  , 3.49  , 6585
7 , RangeList with RMQBucket, 229875, 17    , 0.1   , 17705 , 3.6   , 3.54  , 3.60  , 3.60  , 6547
7 , RangeList with RMQBucket, 229875, 21    , 0.2   , 18764 , 3.8   , 3.81  , 3.84  , 3.89  , 6238
7 , RangeList with RMQBucket, 229875, 25    , 0.2   , 19405 , 4.1   , 4.04  , 4.07  , 4.13  , 5922
7 , RangeList with RMQBucket, 229875, 29    , 0.2   , 19348 , 3.9   , 3.85  , 3.88  , 3.91  , 5499
7 , RangeList with RMQBucket, 229875, 33    , 0.2   , 18274 , 3.7   , 3.64  , 3.65  , 3.67  , 4913
7 , RangeList with RMQBucket, 229875, 37    , 0.2   , 17030 , 3.4   , 3.40  , 3.41  , 3.43  , 4305
7 , RangeList with RMQBucket, 229875, 41    , 0.3   , 16067 , 2.7   , 2.69  , 2.74  , 2.78  , 3800
7 , RangeList with RMQBucket, 229875, 45    , 0.3   , 14255 , 2.4   , 2.39  , 2.42  , 2.45  , 3224
7 , RangeList with RMQBucket, 229875, 49    , 0.3   , 12998 , 2.2   , 2.13  , 2.16  , 2.21  , 2813
7 , RangeList with RMQBucket, 229875, 53    , 0.3   , 11354 , 1.9   , 1.86  , 1.89  , 2.10  , 2307
7 , RangeList with RMQBucket, 229875, 57    , 0.4   , 9977  , 1.5   , 1.50  , 1.50  , 1.65  , 1925
7 , RangeList with RMQBucket, 229875, 61    , 0.4   , 8085  , 1.2   , 1.21  , 1.22  , 1.28  , 1548


2670.28
8, RangeList with RMQBucket, 229875, 5     , 0.1   , 2384  , 0.5   , 0.45  , 0.45  , 0.74  , 1292
8 , RangeList with RMQBucket, 229875, 9     , 0.1   , 4237  , 0.8   , 0.74  , 0.75  , 0.86  , 1763
8 , RangeList with RMQBucket, 229875, 13    , 0.1   , 5653  , 1.0   , 0.96  , 0.97  , 1.06  , 1969
8 , RangeList with RMQBucket, 229875, 17    , 0.1   , 6573  , 1.1   , 1.08  , 1.09  , 1.16  , 1954
8 , RangeList with RMQBucket, 229875, 21    , 0.2   , 7074  , 1.0   , 1.00  , 1.01  , 1.09  , 1858
8 , RangeList with RMQBucket, 229875, 25    , 0.2   , 7447  , 1.1   , 1.08  , 1.09  , 1.14  , 1761
8 , RangeList with RMQBucket, 229875, 29    , 0.2   , 7373  , 1.1   , 1.06  , 1.06  , 1.12  , 1598
8 , RangeList with RMQBucket, 229875, 33    , 0.2   , 6866  , 1.0   , 1.00  , 1.03  , 1.05  , 1407
8 , RangeList with RMQBucket, 229875, 37    , 0.2   , 6341  , 0.9   , 0.88  , 0.88  , 0.94  , 1198
8 , RangeList with RMQBucket, 229875, 41    , 0.3   , 6125  , 0.8   , 0.82  , 0.82  , 0.86  , 1014
8 , RangeList with RMQBucket, 229875, 45    , 0.3   , 5442  , 0.7   , 0.71  , 0.71  , 0.73  , 832
8 , RangeList with RMQBucket, 229875, 49    , 0.3   , 4628  , 0.6   , 0.62  , 0.62  , 0.65  , 697
8 , RangeList with RMQBucket, 229875, 53    , 0.3   , 3950  , 0.5   , 0.51  , 0.51  , 0.54  , 547
8 , RangeList with RMQBucket, 229875, 57    , 0.4   , 3302  , 0.4   , 0.43  , 0.43  , 0.44  , 427
8 , RangeList with RMQBucket, 229875, 61    , 0.4   , 2557  , 0.3   , 0.32  , 0.32  , 0.33  , 316


3095.86
9, RangeList with RMQBucket, 229875, 5     , 0.1   , 17333 , 4.5   , 4.41  , 4.45  , 4.67  , 10373
9 , RangeList with RMQBucket, 229875, 9     , 0.1   , 27153 , 5.3   , 5.26  , 5.30  , 5.31  , 12743
9 , RangeList with RMQBucket, 229875, 13    , 0.1   , 34068 , 6.7   , 6.65  , 6.68  , 6.68  , 13424
9 , RangeList with RMQBucket, 229875, 17    , 0.1   , 37335 , 7.5   , 7.46  , 7.50  , 7.52  , 12885
9 , RangeList with RMQBucket, 229875, 21    , 0.2   , 39064 , 7.3   , 7.31  , 7.35  , 7.38  , 12201
9 , RangeList with RMQBucket, 229875, 25    , 0.2   , 40322 , 7.6   , 7.50  , 7.55  , 7.65  , 11539
9 , RangeList with RMQBucket, 229875, 29    , 0.2   , 41090 , 7.4   , 7.31  , 7.37  , 7.37  , 10870
9 , RangeList with RMQBucket, 229875, 33    , 0.2   , 40160 , 7.4   , 7.33  , 7.36  , 7.37  , 9920
9 , RangeList with RMQBucket, 229875, 37    , 0.2   , 38021 , 7.0   , 6.96  , 7.00  , 7.01  , 8916
9 , RangeList with RMQBucket, 229875, 41    , 0.3   , 37206 , 6.9   , 6.91  , 6.95  , 6.97  , 8302
9 , RangeList with RMQBucket, 229875, 45    , 0.3   , 34611 , 5.6   , 5.59  , 5.65  , 5.66  , 7335
9 , RangeList with RMQBucket, 229875, 49    , 0.3   , 32961 , 5.4   , 5.39  , 5.44  , 5.46  , 6737
9 , RangeList with RMQBucket, 229875, 53    , 0.3   , 30264 , 4.9   , 4.84  , 4.87  , 4.90  , 5948
9 , RangeList with RMQBucket, 229875, 57    , 0.4   , 28718 , 4.7   , 4.66  , 4.69  , 4.70  , 5502
9 , RangeList with RMQBucket, 229875, 61    , 0.4   , 26243 , 4.4   , 4.35  , 4.37  , 4.40  , 4835


3260.91
10, RangeList with RMQBucket, 229875, 5     , 0.1   , 18098 , 4.8   , 4.70  , 4.74  , 5.04  , 11072
10, RangeList with RMQBucket, 229875, 9     , 0.1   , 28028 , 7.1   , 6.77  , 6.81  , 8.34  , 13285
10, RangeList with RMQBucket, 229875, 13    , 0.1   , 34932 , 7.1   , 7.10  , 7.15  , 7.17  , 13867
10, RangeList with RMQBucket, 229875, 17    , 0.1   , 37891 , 7.5   , 7.50  , 7.55  , 7.58  , 13195
10, RangeList with RMQBucket, 229875, 21    , 0.2   , 39474 , 7.8   , 7.77  , 7.81  , 7.82  , 12349
10, RangeList with RMQBucket, 229875, 25    , 0.2   , 40673 , 7.4   , 7.33  , 7.38  , 7.39  , 11583
10, RangeList with RMQBucket, 229875, 29    , 0.2   , 41376 , 7.4   , 7.33  , 7.38  , 7.40  , 10911
10, RangeList with RMQBucket, 229875, 33    , 0.2   , 39994 , 7.3   , 7.25  , 7.28  , 7.29  , 9896
10, RangeList with RMQBucket, 229875, 37    , 0.2   , 37746 , 6.6   , 6.53  , 6.57  , 6.63  , 8760
10, RangeList with RMQBucket, 229875, 41    , 0.3   , 36907 , 6.5   , 6.47  , 6.52  , 6.54  , 8079
10, RangeList with RMQBucket, 229875, 45    , 0.3   , 34206 , 6.0   , 5.98  , 6.03  , 6.05  , 7078
10, RangeList with RMQBucket, 229875, 49    , 0.3   , 32507 , 5.6   , 5.54  , 5.59  , 5.61  , 6438
10, RangeList with RMQBucket, 229875, 53    , 0.3   , 29283 , 5.1   , 5.08  , 5.13  , 5.13  , 5589
10, RangeList with RMQBucket, 229875, 57    , 0.4   , 27278 , 4.8   , 4.82  , 4.83  , 4.87  , 5056
10, RangeList with RMQBucket, 229875, 61    , 0.4   , 24515 , 3.8   , 3.73  , 3.75  , 3.83  , 4317


1457.30
11, RangeList with RMQBucket, 185250, 5     , 0.1   , 16329 , 3.9   , 3.80  , 3.84  , 4.00  , 9595
11, RangeList with RMQBucket, 185250, 9     , 0.1   , 25136 , 5.4   , 5.35  , 5.39  , 5.40  , 11192
11, RangeList with RMQBucket, 185250, 13    , 0.1   , 29122 , 5.6   , 5.58  , 5.63  , 5.65  , 10841
11, RangeList with RMQBucket, 185250, 17    , 0.1   , 33326 , 6.3   , 6.27  , 6.31  , 6.34  , 10732
11, RangeList with RMQBucket, 185250, 21    , 0.2   , 34162 , 6.2   , 6.19  , 6.22  , 6.24  , 9974
11, RangeList with RMQBucket, 185250, 25    , 0.2   , 32598 , 5.9   , 5.83  , 5.87  , 5.89  , 8761
11, RangeList with RMQBucket, 185250, 29    , 0.2   , 34432 , 6.1   , 6.03  , 6.08  , 6.10  , 8493
11, RangeList with RMQBucket, 185250, 33    , 0.2   , 32233 , 5.7   , 5.64  , 5.68  , 5.69  , 7464
11, RangeList with RMQBucket, 185250, 37    , 0.2   , 32325 , 5.6   , 5.59  , 5.60  , 5.64  , 7022
11, RangeList with RMQBucket, 185250, 41    , 0.3   , 30344 , 4.5   , 4.49  , 4.54  , 4.58  , 6236
11, RangeList with RMQBucket, 185250, 45    , 0.3   , 28654 , 4.3   , 4.30  , 4.36  , 4.39  , 5588
11, RangeList with RMQBucket, 185250, 49    , 0.3   , 26298 , 4.0   , 3.94  , 3.99  , 4.00  , 4894
11, RangeList with RMQBucket, 185250, 53    , 0.3   , 24983 , 3.8   , 3.81  , 3.83  , 3.86  , 4447
11, RangeList with RMQBucket, 185250, 57    , 0.4   , 22475 , 3.3   , 3.31  , 3.33  , 3.38  , 3865
11, RangeList with RMQBucket, 185250, 61    , 0.4   , 20862 , 3.2   , 3.11  , 3.16  , 3.28  , 3444


1305.46
12, RangeList with RMQBucket, 185250, 5     , 0.1   , 16329 , 3.9   , 3.80  , 3.84  , 4.03  , 9595
12, RangeList with RMQBucket, 185250, 9     , 0.1   , 25136 , 5.4   , 5.36  , 5.40  , 5.57  , 11192
12, RangeList with RMQBucket, 185250, 13    , 0.1   , 29122 , 5.6   , 5.59  , 5.63  , 5.64  , 10841
12, RangeList with RMQBucket, 185250, 17    , 0.1   , 33326 , 6.3   , 6.27  , 6.31  , 6.34  , 10732
12, RangeList with RMQBucket, 185250, 21    , 0.2   , 34162 , 6.2   , 6.21  , 6.23  , 6.25  , 9974
12, RangeList with RMQBucket, 185250, 25    , 0.2   , 32598 , 5.8   , 5.81  , 5.84  , 5.87  , 8761
12, RangeList with RMQBucket, 185250, 29    , 0.2   , 34432 , 6.1   , 6.04  , 6.08  , 6.09  , 8493
12, RangeList with RMQBucket, 185250, 33    , 0.2   , 32233 , 5.7   , 5.64  , 5.69  , 5.72  , 7464
12, RangeList with RMQBucket, 185250, 37    , 0.2   , 32325 , 5.6   , 5.60  , 5.63  , 5.66  , 7022
12, RangeList with RMQBucket, 185250, 41    , 0.3   , 30344 , 4.5   , 4.49  , 4.50  , 4.57  , 6236
12, RangeList with RMQBucket, 185250, 45    , 0.3   , 28654 , 4.3   , 4.31  , 4.34  , 4.40  , 5588
12, RangeList with RMQBucket, 185250, 49    , 0.3   , 26298 , 4.0   , 3.95  , 3.98  , 4.01  , 4894
12, RangeList with RMQBucket, 185250, 53    , 0.3   , 24983 , 3.9   , 3.80  , 3.87  , 3.92  , 4447
12, RangeList with RMQBucket, 185250, 57    , 0.4   , 22475 , 3.5   , 3.33  , 3.55  , 3.59  , 3865
12, RangeList with RMQBucket, 185250, 61    , 0.4   , 20862 , 3.2   , 3.12  , 3.14  , 3.29  , 3444


3140.70
13, RangeList with RMQBucket, 222375, 5     , 0.1   , 1457  , 0.3   , 0.27  , 0.27  , 0.48  , 858
13, RangeList with RMQBucket, 222375, 9     , 0.1   , 2813  , 0.5   , 0.51  , 0.51  , 0.67  , 1287
13, RangeList with RMQBucket, 222375, 13    , 0.1   , 3794  , 0.7   , 0.70  , 0.71  , 0.82  , 1507
13, RangeList with RMQBucket, 222375, 17    , 0.1   , 4477  , 0.8   , 0.76  , 0.76  , 0.85  , 1565
13, RangeList with RMQBucket, 222375, 21    , 0.2   , 4657  , 0.8   , 0.80  , 0.80  , 0.91  , 1505
13, RangeList with RMQBucket, 222375, 25    , 0.2   , 4775  , 0.8   , 0.78  , 0.78  , 0.85  , 1416
13, RangeList with RMQBucket, 222375, 29    , 0.2   , 4569  , 0.8   , 0.73  , 0.75  , 0.77  , 1233
13, RangeList with RMQBucket, 222375, 33    , 0.2   , 4140  , 0.7   , 0.65  , 0.66  , 0.69  , 1025
13, RangeList with RMQBucket, 222375, 37    , 0.2   , 3525  , 0.5   , 0.51  , 0.51  , 0.54  , 829
13, RangeList with RMQBucket, 222375, 41    , 0.3   , 3037  , 0.4   , 0.44  , 0.44  , 0.46  , 675
13, RangeList with RMQBucket, 222375, 45    , 0.3   , 2534  , 0.4   , 0.36  , 0.36  , 0.41  , 537
13, RangeList with RMQBucket, 222375, 49    , 0.3   , 2184  , 0.3   , 0.31  , 0.31  , 0.32  , 428
13, RangeList with RMQBucket, 222375, 53    , 0.3   , 1635  , 0.2   , 0.23  , 0.23  , 0.24  , 323
13, RangeList with RMQBucket, 222375, 57    , 0.4   , 1313  , 0.2   , 0.18  , 0.18  , 0.20  , 246
13, RangeList with RMQBucket, 222375, 61    , 0.4   , 926   , 0.1   , 0.12  , 0.12  , 0.13  , 178


3292.30
14, RangeList with RMQBucket, 222375, 5     , 0.1   , 1457  , 0.3   , 0.27  , 0.27  , 0.47  , 858
14, RangeList with RMQBucket, 222375, 9     , 0.1   , 2813  , 0.5   , 0.51  , 0.51  , 0.62  , 1287
14, RangeList with RMQBucket, 222375, 13    , 0.1   , 3794  , 0.7   , 0.70  , 0.70  , 0.81  , 1507
14, RangeList with RMQBucket, 222375, 17    , 0.1   , 4477  , 0.8   , 0.76  , 0.77  , 0.89  , 1565
14, RangeList with RMQBucket, 222375, 21    , 0.2   , 4657  , 0.8   , 0.79  , 0.79  , 0.87  , 1505
14, RangeList with RMQBucket, 222375, 25    , 0.2   , 4775  , 0.8   , 0.78  , 0.78  , 0.84  , 1416
14, RangeList with RMQBucket, 222375, 29    , 0.2   , 4569  , 0.7   , 0.73  , 0.73  , 0.77  , 1233
14, RangeList with RMQBucket, 222375, 33    , 0.2   , 4140  , 0.7   , 0.65  , 0.65  , 0.69  , 1025
14, RangeList with RMQBucket, 222375, 37    , 0.2   , 3525  , 0.5   , 0.51  , 0.51  , 0.54  , 829
14, RangeList with RMQBucket, 222375, 41    , 0.3   , 3037  , 0.4   , 0.44  , 0.45  , 0.46  , 675
14, RangeList with RMQBucket, 222375, 45    , 0.3   , 2534  , 0.4   , 0.36  , 0.36  , 0.38  , 537
14, RangeList with RMQBucket, 222375, 49    , 0.3   , 2184  , 0.3   , 0.31  , 0.31  , 0.32  , 428
14, RangeList with RMQBucket, 222375, 53    , 0.3   , 1635  , 0.2   , 0.23  , 0.23  , 0.24  , 323
14, RangeList with RMQBucket, 222375, 57    , 0.4   , 1313  , 0.2   , 0.18  , 0.18  , 0.19  , 246
14, RangeList with RMQBucket, 222375, 61    , 0.4   , 926   , 0.1   , 0.12  , 0.12  , 0.13  , 178


4275.15
15, RangeList with RMQBucket, 222375, 5     , 0.1   , 7924  , 2.3   , 2.19  , 2.20  , 2.60  , 5285
15, RangeList with RMQBucket, 222375, 9     , 0.1   , 14791 , 3.5   , 3.53  , 3.55  , 3.57  , 7744
15, RangeList with RMQBucket, 222375, 13    , 0.1   , 19637 , 4.9   , 4.86  , 4.88  , 4.92  , 8764
15, RangeList with RMQBucket, 222375, 17    , 0.1   , 22354 , 5.2   , 4.70  , 4.76  , 6.82  , 8836
15, RangeList with RMQBucket, 222375, 21    , 0.2   , 23441 , 5.0   , 4.97  , 5.03  , 5.03  , 8441
15, RangeList with RMQBucket, 222375, 25    , 0.2   , 24232 , 4.9   , 4.87  , 4.90  , 4.93  , 8019
15, RangeList with RMQBucket, 222375, 29    , 0.2   , 24223 , 4.8   , 4.81  , 4.85  , 4.88  , 7380
15, RangeList with RMQBucket, 222375, 33    , 0.2   , 23062 , 4.7   , 4.64  , 4.66  , 4.69  , 6517
15, RangeList with RMQBucket, 222375, 37    , 0.2   , 21567 , 4.0   , 3.93  , 3.95  , 3.99  , 5726
15, RangeList with RMQBucket, 222375, 41    , 0.3   , 20417 , 3.8   , 3.77  , 3.79  , 3.83  , 5104
15, RangeList with RMQBucket, 222375, 45    , 0.3   , 18406 , 3.3   , 3.30  , 3.33  , 3.35  , 4391
15, RangeList with RMQBucket, 222375, 49    , 0.3   , 17102 , 3.2   , 3.12  , 3.16  , 3.19  , 3889
15, RangeList with RMQBucket, 222375, 53    , 0.3   , 15379 , 2.7   , 2.67  , 2.71  , 2.74  , 3253
15, RangeList with RMQBucket, 222375, 57    , 0.4   , 13971 , 2.4   , 2.29  , 2.35  , 2.50  , 2835
15, RangeList with RMQBucket, 222375, 61    , 0.4   , 12179 , 2.0   , 1.94  , 1.96  , 2.05  , 2350


3424.20
16, RangeList with RMQBucket, 222375, 5     , 0.1   , 6710  , 1.7   , 1.61  , 1.63  , 2.04  , 4249
16, RangeList with RMQBucket, 222375, 9     , 0.1   , 12057 , 2.9   , 2.87  , 2.91  , 2.93  , 5950
16, RangeList with RMQBucket, 222375, 13    , 0.1   , 16285 , 3.3   , 3.29  , 3.30  , 3.35  , 6725
16, RangeList with RMQBucket, 222375, 17    , 0.1   , 18259 , 3.9   , 3.83  , 3.84  , 3.89  , 6624
16, RangeList with RMQBucket, 222375, 21    , 0.2   , 19258 , 3.9   , 3.85  , 3.86  , 3.92  , 6237
16, RangeList with RMQBucket, 222375, 25    , 0.2   , 20194 , 4.0   , 4.01  , 4.02  , 4.08  , 5984
16, RangeList with RMQBucket, 222375, 29    , 0.2   , 20436 , 3.6   , 3.60  , 3.63  , 3.67  , 5597
16, RangeList with RMQBucket, 222375, 33    , 0.2   , 19723 , 3.6   , 3.54  , 3.55  , 3.61  , 5031
16, RangeList with RMQBucket, 222375, 37    , 0.2   , 18385 , 3.3   , 3.23  , 3.26  , 3.27  , 4415
16, RangeList with RMQBucket, 222375, 41    , 0.3   , 17530 , 3.2   , 3.10  , 3.15  , 3.23  , 3975
16, RangeList with RMQBucket, 222375, 45    , 0.3   , 15831 , 2.6   , 2.55  , 2.59  , 2.63  , 3403
16, RangeList with RMQBucket, 222375, 49    , 0.3   , 14769 , 2.4   , 2.40  , 2.44  , 2.49  , 3060
16, RangeList with RMQBucket, 222375, 53    , 0.3   , 13353 , 2.2   , 2.12  , 2.13  , 2.21  , 2619
16, RangeList with RMQBucket, 222375, 57    , 0.4   , 12408 , 2.0   , 1.92  , 1.96  , 1.99  , 2345
16, RangeList with RMQBucket, 222375, 61    , 0.4   , 10814 , 1.7   , 1.67  , 1.68  , 1.76  , 1994


2793.86
17, RangeList with RMQBucket, 222375, 5     , 0.1   , 6901  , 1.8   , 1.78  , 1.79  , 2.09  , 4429
17, RangeList with RMQBucket, 222375, 9     , 0.1   , 12066 , 2.6   , 2.62  , 2.64  , 2.69  , 6000
17, RangeList with RMQBucket, 222375, 13    , 0.1   , 16186 , 3.3   , 3.29  , 3.30  , 3.34  , 6765
17, RangeList with RMQBucket, 222375, 17    , 0.1   , 17903 , 3.8   , 3.81  , 3.82  , 3.87  , 6553
17, RangeList with RMQBucket, 222375, 21    , 0.2   , 18735 , 3.9   , 3.83  , 3.84  , 3.89  , 6214
17, RangeList with RMQBucket, 222375, 25    , 0.2   , 19455 , 4.0   , 3.99  , 4.01  , 4.04  , 5960
17, RangeList with RMQBucket, 222375, 29    , 0.2   , 19552 , 3.5   , 3.45  , 3.48  , 3.53  , 5624
17, RangeList with RMQBucket, 222375, 33    , 0.2   , 18545 , 3.4   , 3.42  , 3.46  , 3.47  , 5068
17, RangeList with RMQBucket, 222375, 37    , 0.2   , 16859 , 3.1   , 3.08  , 3.13  , 3.21  , 4401
17, RangeList with RMQBucket, 222375, 41    , 0.3   , 16102 , 2.8   , 2.76  , 2.80  , 2.85  , 4012
17, RangeList with RMQBucket, 222375, 45    , 0.3   , 14296 , 2.5   , 2.44  , 2.46  , 2.54  , 3371
17, RangeList with RMQBucket, 222375, 49    , 0.3   , 13291 , 2.2   , 2.21  , 2.23  , 2.27  , 2979
17, RangeList with RMQBucket, 222375, 53    , 0.3   , 11684 , 2.0   , 1.95  , 1.96  , 2.02  , 2508
17, RangeList with RMQBucket, 222375, 57    , 0.4   , 10676 , 1.8   , 1.78  , 1.82  , 1.84  , 2215
17, RangeList with RMQBucket, 222375, 61    , 0.4   , 9234  , 1.4   , 1.35  , 1.40  , 1.43  , 1852


3746.98
18, RangeList with RMQBucket, 219750, 5     , 0.1   , 7803  , 1.9   , 1.81  , 1.84  , 2.24  , 4707
18, RangeList with RMQBucket, 219750, 9     , 0.1   , 13382 , 3.0   , 3.02  , 3.03  , 3.09  , 6200
18, RangeList with RMQBucket, 219750, 13    , 0.1   , 17977 , 3.7   , 3.63  , 3.64  , 3.70  , 6957
18, RangeList with RMQBucket, 219750, 17    , 0.1   , 20034 , 4.1   , 4.05  , 4.07  , 4.15  , 6813
18, RangeList with RMQBucket, 219750, 21    , 0.2   , 21340 , 4.1   , 4.05  , 4.07  , 4.11  , 6552
18, RangeList with RMQBucket, 219750, 25    , 0.2   , 22150 , 4.3   , 4.23  , 4.25  , 4.29  , 6223
18, RangeList with RMQBucket, 219750, 29    , 0.2   , 22799 , 4.3   , 4.23  , 4.24  , 4.29  , 5925
18, RangeList with RMQBucket, 219750, 33    , 0.2   , 22220 , 4.1   , 4.11  , 4.13  , 4.16  , 5364
18, RangeList with RMQBucket, 219750, 37    , 0.2   , 21025 , 3.3   , 3.28  , 3.32  , 3.40  , 4759
18, RangeList with RMQBucket, 219750, 41    , 0.3   , 20493 , 3.2   , 3.21  , 3.25  , 3.27  , 4360
18, RangeList with RMQBucket, 219750, 45    , 0.3   , 18601 , 3.0   , 2.99  , 3.00  , 3.06  , 3782
18, RangeList with RMQBucket, 219750, 49    , 0.3   , 17510 , 2.8   , 2.73  , 2.76  , 2.79  , 3424
18, RangeList with RMQBucket, 219750, 53    , 0.3   , 15548 , 2.4   , 2.36  , 2.39  , 2.45  , 2902
18, RangeList with RMQBucket, 219750, 57    , 0.4   , 13955 , 2.2   , 2.14  , 2.16  , 2.21  , 2519
18, RangeList with RMQBucket, 219750, 61    , 0.4   , 12035 , 1.7   , 1.70  , 1.71  , 1.78  , 2109


1348.01
19, RangeList with RMQBucket, 222375, 5     , 0.1   , 831   , 0.1   , 0.12  , 0.12  , 0.19  , 350
19, RangeList with RMQBucket, 222375, 9     , 0.1   , 1362  , 0.2   , 0.19  , 0.19  , 0.22  , 451
